mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
semantic,semantic,avoid_walls,include_walls,2,0,2,1,0.99,50.98,4.927636350219036
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.7,47.58,6.359056533794929
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.5,45.28000000000001,8.902449101230513
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.5,45.160000000000004,8.2419900509525
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.5,44.8,8.525491188195552
random,episodic_semantic,random,include_walls,2,1,1,1,0.5,44.54,7.2157050937521
random,episodic_semantic,random,include_walls,2,1,1,1,0.7,44.54,7.2157050937521
random,episodic_semantic,random,include_walls,2,1,1,1,0.9,44.54,7.2157050937521
random,episodic_semantic,random,include_walls,2,1,1,1,0.99,44.54,7.2157050937521
semantic,semantic,random,False,2,0,2,1,0.99,44.440000000000005,8.594090993234827
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.9,43.81999999999999,11.257779532394474
semantic,semantic,avoid_walls,False,2,0,2,1,0.99,43.519999999999996,10.421401057439446
semantic,semantic,random,exclude_walls,2,0,2,1,0.99,43.459999999999994,17.570384173375377
random,episodic_semantic,random,False,2,1,1,1,0.5,43.2,4.794163117792303
random,episodic_semantic,random,False,2,1,1,1,0.7,43.2,4.794163117792303
random,episodic_semantic,random,False,2,1,1,1,0.9,43.2,4.794163117792303
random,episodic_semantic,random,False,2,1,1,1,0.99,43.2,4.794163117792303
random,episodic_semantic,random,exclude_walls,2,1,1,1,0.5,42.86,8.773961477006837
random,episodic_semantic,random,exclude_walls,2,1,1,1,0.7,42.86,8.773961477006837
random,episodic_semantic,random,exclude_walls,2,1,1,1,0.9,42.86,8.773961477006837
random,episodic_semantic,random,exclude_walls,2,1,1,1,0.99,42.86,8.773961477006837
random,episodic_semantic,random,include_walls,2,0,2,1,0.5,41.67999999999999,10.685204724290498
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.9,41.56,14.060953026022098
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.7,40.6,4.287190222045205
random,episodic_semantic,random,False,2,0,2,1,0.9,39.22,3.4758596059104567
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.7,38.58,7.299150635519177
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.9,38.22,7.633452691934364
random,episodic_semantic,random,include_walls,2,0,2,1,0.7,37.78,6.35496656167442
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.7,36.78,9.611118561333015
random,episodic_semantic,avoid_walls,False,2,2,0,1,1.0,35.74,3.714619765198048
random,episodic_semantic,avoid_walls,False,2,0,2,1,0.99,35.0,7.955626939468692
random,episodic_semantic,avoid_walls,exclude_walls,2,0,2,1,0.99,34.7,5.301697841258025
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.9,34.32,7.120786473417105
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.5,33.58,11.015516329251207
random,random,avoid_walls,include_walls,2,1,1,1,0.5,32.78,8.635600731854154
random,random,avoid_walls,include_walls,2,1,1,1,0.7,32.78,8.635600731854154
random,random,avoid_walls,include_walls,2,1,1,1,0.99,32.78,8.635600731854154
random,random,avoid_walls,include_walls,2,1,1,1,0.9,32.779999999999994,8.635600731854156
random,episodic_semantic,random,include_walls,2,0,2,1,0.9,32.279999999999994,10.941736608052674
random,random,avoid_walls,False,2,1,1,1,0.9,31.220000000000006,5.602285248003711
random,random,avoid_walls,False,2,1,1,1,0.5,31.22,5.602285248003711
random,random,avoid_walls,False,2,1,1,1,0.7,31.22,5.602285248003711
random,random,avoid_walls,False,2,1,1,1,0.99,31.22,5.602285248003711
random,random,avoid_walls,exclude_walls,2,1,1,1,0.5,31.060000000000002,5.479635024342406
random,random,avoid_walls,exclude_walls,2,1,1,1,0.7,31.060000000000002,5.479635024342406
random,random,avoid_walls,exclude_walls,2,1,1,1,0.9,31.060000000000002,5.479635024342406
random,random,avoid_walls,exclude_walls,2,1,1,1,0.99,31.060000000000002,5.479635024342406
random,episodic_semantic,random,False,2,2,0,1,1.0,29.720000000000006,5.795653543820576
random,episodic_semantic,random,False,2,0,2,1,0.7,29.6,8.972179222463181
random,episodic_semantic,random,exclude_walls,2,0,2,1,0.99,29.04,2.204177851263369
random,episodic_semantic,random,False,2,0,2,1,0.5,28.119999999999997,3.168217164273939
random,random,random,include_walls,2,1,1,1,0.5,28.02,5.436322286251985
random,random,random,include_walls,2,1,1,1,0.7,28.02,5.436322286251984
random,random,random,include_walls,2,1,1,1,0.9,28.02,5.436322286251985
random,random,random,include_walls,2,1,1,1,0.99,28.02,5.436322286251985
random,random,random,False,2,1,1,1,0.5,26.7,5.400370357669925
random,random,random,False,2,1,1,1,0.7,26.7,5.400370357669925
random,random,random,False,2,1,1,1,0.9,26.7,5.400370357669925
random,random,random,False,2,1,1,1,0.99,26.7,5.400370357669925
random,episodic_semantic,avoid_walls,include_walls,2,0,2,1,0.99,26.360000000000003,6.438819767628226
random,random,random,exclude_walls,2,1,1,1,0.5,24.26,5.617330326765554
random,random,random,exclude_walls,2,1,1,1,0.7,24.259999999999998,5.617330326765554
random,random,random,exclude_walls,2,1,1,1,0.9,24.259999999999998,5.617330326765554
