mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
semantic,semantic,random,False,6,0,6,1,0.99,432.17999999999995,22.03564385263113
semantic,semantic,random,exclude_walls,6,0,6,1,0.99,396.62,44.24420414020349
semantic,semantic,random,exclude_walls,6,0,6,1,0.9,391.17999999999995,21.66115417054225
semantic,semantic,random,include_walls,6,0,6,1,0.99,389.84000000000003,45.51156336580848
semantic,semantic,random,False,6,0,6,1,0.9,386.74,23.508602680720944
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,373.41999999999996,25.47370408872648
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.99,366.14,31.429578425425948
semantic,semantic,avoid_walls,False,6,0,6,1,0.99,365.12,29.207903040101996
semantic,semantic,random,include_walls,6,0,6,1,0.9,364.62,16.91146356765137
semantic,semantic,avoid_walls,False,6,0,6,1,0.9,363.62,20.354989560301906
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.9,363.6,19.10664805767877
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,349.08,14.54694469639588
semantic,semantic,random,include_walls,6,0,6,1,0.7,327.42,4.805996254680196
semantic,semantic,random,exclude_walls,6,0,6,1,0.7,322.22,13.060995367888308
semantic,semantic,random,False,6,0,6,1,0.7,321.52,7.81828625723056
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.7,307.56000000000006,10.916886002885624
semantic,semantic,avoid_walls,False,6,0,6,1,0.7,306.34,8.21501065124081
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,302.96000000000004,6.022823258240273
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,298.65999999999997,11.476340880263187
semantic,semantic,random,include_walls,6,0,6,1,0.5,296.91999999999996,11.147448138475463
semantic,semantic,random,False,6,0,6,1,0.5,292.7,9.142428561383447
semantic,semantic,random,exclude_walls,6,0,6,1,0.5,291.34,11.53821476659193
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.5,288.84,12.705998583346362
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.99,285.76,42.23958333127826
semantic,semantic,avoid_walls,False,6,0,6,1,0.5,283.82,7.68697599840144
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.99,278.67999999999995,55.64373819218116
random,episodic_semantic,random,False,6,0,6,1,0.99,276.26,53.77867979041509
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.99,276.1,9.42316295094169
random,episodic_semantic,random,False,6,0,6,1,0.9,273.14,11.64999570815371
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.99,272.02000000000004,34.60505165434665
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.9,267.56,16.599951807158952
random,episodic_semantic,random,include_walls,6,0,6,1,0.9,265.32,16.63675449118607
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.9,261.98,18.287635166964584
random,episodic_semantic,random,include_walls,6,0,6,1,0.99,260.92,37.34056239533625
random,episodic_semantic,random,include_walls,6,3,3,1,0.99,259.28000000000003,15.989171335625864
random,episodic_semantic,random,False,6,0,6,1,0.5,258.74,13.202817881043421
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,258.44,20.103591718894414
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.7,258.3,5.531003525581949
episodic,episodic,random,False,6,6,0,1,1.0,256.91999999999996,6.091764933087943
random,episodic_semantic,random,include_walls,6,0,6,1,0.5,255.1,10.261968622052974
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.5,254.13999999999996,9.055517654999084
random,episodic_semantic,random,False,6,0,6,1,0.7,252.48000000000002,11.218092529481115
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.9,248.56,13.448360494870737
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.9,248.1,12.162729956716136
random,episodic_semantic,random,include_walls,6,0,6,1,0.7,246.74,12.026404283907967
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.7,246.34,5.748251908189132
random,episodic_semantic,random,False,6,3,3,1,0.99,246.02000000000004,16.715908590321984
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.9,245.04000000000002,13.624477971650876
random,episodic_semantic,random,include_walls,6,3,3,1,0.7,244.57999999999998,4.312029684498937
random,episodic_semantic,random,False,6,3,3,1,0.7,244.51999999999998,8.848367080992965
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.5,243.21999999999997,7.853763429082903
random,episodic_semantic,random,False,6,3,3,1,0.9,242.78000000000003,10.960182480232708
random,episodic_semantic,random,include_walls,6,3,3,1,0.9,239.92,9.993277740561403
random,episodic_semantic,random,include_walls,6,3,3,1,0.5,238.06,13.27924696660168
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,237.9,15.92306503158233
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.7,237.7,8.044874144447514
random,episodic_semantic,random,False,6,3,3,1,0.5,237.1,6.860029154457
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,235.61999999999998,8.034525499368334
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.7,235.26,14.05383933307905
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.5,234.34,7.908881083946079
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.5,233.45999999999998,6.696446819022758
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.5,233.42000000000002,6.63548038954227
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.9,232.5,14.402638647136852
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.9,231.85999999999999,6.843858560782801
random,episodic_semantic,avoid_walls,False,6,3,3,1,0.7,231.32000000000002,5.614766246247479
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.7,230.6,12.698346349033015
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,230.16,49.43956310486573
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.5,229.46000000000004,10.337233672506391
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.99,226.76,18.905089261889255
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.7,225.42,11.12697622896715
random,episodic_semantic,avoid_walls,exclude_walls,6,3,3,1,0.99,221.9,16.052414148656887
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.5,220.8,13.384618037135018
episodic,episodic,avoid_walls,False,6,6,0,1,1.0,217.92000000000002,7.566875180680597
random,episodic_semantic,avoid_walls,include_walls,6,3,3,1,0.99,213.04000000000002,14.604328125593455
random,episodic_semantic,random,False,6,6,0,1,1.0,206.38000000000002,5.802206476849994
random,episodic_semantic,avoid_walls,False,6,6,0,1,1.0,200.1,4.835700569720999
random,random,random,exclude_walls,6,3,3,1,0.7,145.18,3.852998832078728
random,random,avoid_walls,False,6,3,3,1,0.99,144.16,19.68355658919393
random,random,avoid_walls,exclude_walls,6,0,6,1,0.99,143.8,32.408455686749406
random,random,random,False,6,3,3,1,0.9,143.22000000000003,3.300545409474015
random,random,random,exclude_walls,6,3,3,1,0.9,143.16000000000003,10.560795424588052
random,random,random,include_walls,6,3,3,1,0.9,141.42,9.2402164476813
random,random,random,False,6,0,6,1,0.99,141.3,15.663205291382734
random,random,random,exclude_walls,6,0,6,1,0.99,140.68,8.723852360052872
random,random,random,include_walls,6,3,3,1,0.7,140.64000000000001,9.109248048000447
random,random,random,exclude_walls,6,3,3,1,0.5,139.66,8.16470452619076
random,random,random,False,6,3,3,1,0.5,139.6,6.914043679352916
random,random,random,False,6,3,3,1,0.7,138.7,9.259805613510471
random,random,random,False,6,3,3,1,0.99,137.88,8.050937833569455
random,random,random,include_walls,6,3,3,1,0.5,137.8,5.757777348942908
random,random,avoid_walls,exclude_walls,6,3,3,1,0.99,136.58,20.2001386133858
