mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,random,include_walls,6,3,3,1,0.7,421.21999999999997,15.592741901282166
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.5,417.56000000000006,24.784317622238454
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.9,416.91999999999996,8.926231007541752
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.5,415.84,5.3597014842246535
random,episodic_semantic,random,False,6,3,3,1,0.7,413.7,16.300429442195696
random,episodic_semantic,random,False,6,3,3,1,0.5,413.4,15.102979838429247
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.99,410.5200000000001,23.95941568569651
semantic,semantic,random,False,6,0,6,1,0.9,408.41999999999996,16.797071173273025
semantic,semantic,random,False,6,0,6,1,0.99,407.21999999999997,59.21095844520674
random,episodic_semantic,random,include_walls,6,3,3,1,0.9,405.97999999999996,14.223276697020268
random,episodic_semantic,random,False,6,0,6,1,0.9,405.76,32.94993778446326
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.7,404.62,6.936685087273304
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.5,403.3,16.3385433867282
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.9,395.98,18.34877652597034
random,episodic_semantic,random,False,6,3,3,1,0.9,394.64,24.922166839984044
random,episodic_semantic,random,False,6,3,3,1,0.99,392.48,17.497817006701148
semantic,semantic,random,exclude_walls,6,0,6,1,0.9,391.88,40.39244483811298
semantic,semantic,random,exclude_walls,6,0,6,1,0.99,384.58000000000004,50.51444941796358
random,episodic_semantic,random,include_walls,6,0,6,1,0.9,383.19999999999993,18.948667499325648
random,episodic_semantic,avoid_walls,False,6,6,0,1,1.0,376.40000000000003,5.919797293826865
semantic,semantic,random,include_walls,6,0,6,1,0.9,373.12,19.293252706581118
random,episodic_semantic,random,include_walls,6,3,3,1,0.99,368.22,15.78764073571476
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.99,364.3,14.33052685702796
random,episodic_semantic,random,False,6,6,0,1,1.0,354.06,14.645490773613563
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,346.32,31.70813144920401
semantic,semantic,random,include_walls,6,0,6,1,0.99,332.65999999999997,21.247550447051527
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.99,332.05999999999995,26.649923076812065
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.99,328.16,47.11953310464781
random,episodic_semantic,random,False,6,0,6,1,0.99,294.76000000000005,59.94743030355847
random,episodic_semantic,random,include_walls,6,0,6,1,0.99,287.02,26.71264868933816
random,random,avoid_walls,include_walls,6,3,3,1,0.5,266.71999999999997,7.456379818651951
random,random,avoid_walls,exclude_walls,6,3,3,1,0.7,265.44,12.821793946246375
random,random,avoid_walls,False,6,3,3,1,0.9,261.86,11.330419233196972
random,random,avoid_walls,False,6,3,3,1,0.5,261.82,5.533678704081036
random,random,avoid_walls,exclude_walls,6,3,3,1,0.5,259.88,6.802176122389074
random,random,avoid_walls,include_walls,6,3,3,1,0.9,258.44,16.563646941419634
random,random,avoid_walls,include_walls,6,3,3,1,0.7,258.03999999999996,6.933282051092406
random,random,avoid_walls,exclude_walls,6,3,3,1,0.9,254.34,7.052545639696352
random,random,avoid_walls,exclude_walls,6,3,3,1,0.99,252.94,11.300371675303431
random,random,avoid_walls,False,6,3,3,1,0.7,251.95999999999998,5.475618686504745
random,random,random,include_walls,6,3,3,1,0.7,242.1,11.654355409030565
random,random,random,False,6,3,3,1,0.7,238.35999999999999,9.94959295649827
random,random,random,exclude_walls,6,3,3,1,0.7,237.5,5.091168824543139
random,random,avoid_walls,False,6,3,3,1,0.99,233.74,17.37338193904687
random,random,random,include_walls,6,3,3,1,0.5,233.12000000000003,3.604108766394268
random,random,random,False,6,3,3,1,0.5,232.66,10.099821780605835
random,random,avoid_walls,include_walls,6,3,3,1,0.99,231.66,25.05814039389195
random,random,random,exclude_walls,6,3,3,1,0.5,228.6,11.925267292601868
random,random,random,exclude_walls,6,3,3,1,0.9,227.18,14.240140448745587
random,random,random,include_walls,6,3,3,1,0.9,225.94,8.126155302478534
random,random,random,False,6,3,3,1,0.99,222.11999999999998,12.695416495727894
random,random,avoid_walls,include_walls,6,0,6,1,0.7,221.82,9.24843770590471
random,random,avoid_walls,False,6,0,6,1,0.9,221.67999999999998,14.647102102463819
random,random,random,include_walls,6,0,6,1,0.5,218.35999999999999,12.192719138895967
random,random,random,False,6,3,3,1,0.9,217.97999999999996,11.822588549044577
random,random,avoid_walls,include_walls,6,0,6,1,0.9,217.92000000000002,12.545341764973967
random,random,random,False,6,0,6,1,0.7,217.92,11.12463931999595
random,random,random,exclude_walls,6,0,6,1,0.7,216.48000000000002,15.458641596207611
random,random,random,False,6,0,6,1,0.5,216.16,13.232928625213695
random,random,avoid_walls,False,6,0,6,1,0.5,215.47999999999996,11.81751242859511
random,random,random,False,6,0,6,1,0.9,214.3,8.663948291627788
random,random,random,include_walls,6,3,3,1,0.99,214.18,20.12554595532752
random,random,random,exclude_walls,6,0,6,1,0.5,213.92000000000002,6.4076204631672775
random,random,avoid_walls,exclude_walls,6,0,6,1,0.9,213.68,21.590868440153116
random,random,avoid_walls,include_walls,6,0,6,1,0.5,212.82000000000002,14.227916221288348
random,random,avoid_walls,exclude_walls,6,0,6,1,0.7,212.35999999999999,3.9118282170872476
random,random,random,include_walls,6,0,6,1,0.7,212.3,14.219563987689632
random,random,avoid_walls,False,6,0,6,1,0.7,210.45999999999998,11.784498292248168
random,random,avoid_walls,exclude_walls,6,0,6,1,0.5,210.21999999999997,7.659347230671816
random,random,random,exclude_walls,6,3,3,1,0.99,207.98000000000002,21.10416072721207
random,random,random,exclude_walls,6,0,6,1,0.9,203.28,12.4234294782077
random,random,avoid_walls,exclude_walls,6,0,6,1,0.99,188.84,16.48182028782016
random,random,avoid_walls,False,6,6,0,1,1.0,187.83999999999997,5.0646223946114715
random,random,random,include_walls,6,0,6,1,0.9,184.7,6.228001284521386
random,random,avoid_walls,False,6,0,6,1,0.99,182.45999999999998,10.606337727981318
random,random,avoid_walls,include_walls,6,0,6,1,0.99,175.46,30.206661516956817
random,random,random,False,6,6,0,1,1.0,172.28,7.245246717676357
random,random,random,False,6,0,6,1,0.99,171.77999999999997,16.142540072739475
random,random,random,exclude_walls,6,0,6,1,0.99,163.56,12.900325577286797
random,random,random,include_walls,6,0,6,1,0.99,131.18,12.925076402095275
episodic,episodic,avoid_walls,False,12,12,0,1,1.0,911.4200000000001,5.634678340420157
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,880.9,7.196110060303412
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.5,878.6,4.93517983461595
semantic,semantic,avoid_walls,False,12,0,12,1,0.5,875.9799999999999,13.528251919594053
semantic,semantic,random,False,12,0,12,1,0.7,831.5600000000001,12.763479149510905
semantic,semantic,random,exclude_walls,12,0,12,1,0.5,820.46,11.55034198627902
semantic,semantic,random,exclude_walls,12,0,12,1,0.7,817.4200000000001,9.485863165785176
semantic,semantic,random,include_walls,12,0,12,1,0.7,816.8599999999999,18.151209326102766
semantic,semantic,random,False,12,0,12,1,0.5,815.5200000000001,18.122847458388005
semantic,semantic,random,include_walls,12,0,12,1,0.5,809.58,6.4922723294698645
semantic,semantic,avoid_walls,False,12,0,12,1,0.7,783.1600000000001,14.6918480798026
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,769.64,10.821016588102989
semantic,semantic,random,False,12,0,12,1,0.9,748.54,33.053810672901264
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.9,746.78,17.187367454034383
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.7,745.3399999999999,9.081101254803874
semantic,semantic,random,exclude_walls,12,0,12,1,0.9,744.6800000000001,21.378999041115083
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,737.8,17.22184659088567
random,episodic_semantic,random,False,12,0,12,1,0.5,733.9399999999999,16.407876157504344
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.9,733.4399999999999,9.64833664420969
random,episodic_semantic,random,False,12,0,12,1,0.7,731.04,47.68557853271785
random,episodic_semantic,random,include_walls,12,0,12,1,0.7,727.84,22.944855632581348
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.7,725.1,32.86164938039476
random,episodic_semantic,random,include_walls,12,0,12,1,0.9,724.7,32.569126485062505
random,episodic_semantic,random,False,12,0,12,1,0.9,721.56,12.22155472924784
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,720.7,17.8859721569726
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,718.54,18.283610146795397
semantic,semantic,avoid_walls,False,12,0,12,1,0.9,716.52,18.4199239955001
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.7,716.3199999999999,21.205508718255274
semantic,semantic,random,include_walls,12,0,12,1,0.9,713.0199999999999,19.12614963864917
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,712.8,15.405843047363566
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.7,709.36,18.89630651741234
