mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,random,include_walls,6,0,6,1,0.5,57.279999999999994,6.299968253888269
random,episodic_semantic,random,False,6,0,6,1,0.7,56.98,6.22845085073327
random,episodic_semantic,random,include_walls,6,3,3,1,0.5,56.82000000000001,6.960287350390066
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.5,56.580000000000005,7.513028683560313
random,episodic_semantic,random,False,6,0,6,1,0.9,56.54,8.440521310914393
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,55.919999999999995,5.693294301193289
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.99,55.1,9.56639953169425
random,episodic_semantic,random,include_walls,6,3,3,1,0.9,54.98,7.8878133852164645
random,episodic_semantic,random,False,6,3,3,1,0.5,54.9,4.18903330137157
semantic,semantic,random,False,6,0,6,1,0.99,54.839999999999996,3.8758740949623225
random,episodic_semantic,random,False,6,0,6,1,0.5,54.44,4.437386618269811
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,54.4,5.4947247428783905
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.5,54.32000000000001,6.722916033984064
random,episodic_semantic,random,include_walls,6,3,3,1,0.99,54.15999999999999,4.7663822758985654
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.9,54.1,3.9552496760634464
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.99,53.080000000000005,6.159350615121694
random,episodic_semantic,random,False,6,3,3,1,0.9,53.06,4.8471022271043545
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.5,52.64,8.023615145307007
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.9,52.519999999999996,7.836938177630343
random,episodic_semantic,random,include_walls,6,0,6,1,0.7,51.019999999999996,3.377217789838258
random,episodic_semantic,random,include_walls,6,0,6,1,0.9,50.96,5.5604316379216465
random,episodic_semantic,avoid_walls,False,6,6,0,1,1.0,50.9,3.0639843341636053
semantic,semantic,random,include_walls,6,0,6,1,0.99,50.5,3.1476975712415585
random,episodic_semantic,random,False,6,3,3,1,0.99,50.260000000000005,4.480446406330513
semantic,semantic,random,exclude_walls,6,0,6,1,0.99,50.019999999999996,5.3614923295664605
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.99,49.92,11.411117386128318
random,episodic_semantic,random,False,6,6,0,1,1.0,44.00000000000001,4.102682049586589
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.99,43.11999999999999,10.593469686556904
random,episodic_semantic,random,False,6,0,6,1,0.99,42.2,7.325844661197779
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.99,40.08,5.13318614507598
random,random,avoid_walls,include_walls,6,3,3,1,0.9,38.0,5.303583694069511
random,random,avoid_walls,False,6,3,3,1,0.5,36.46,3.863469942939896
random,random,avoid_walls,exclude_walls,6,3,3,1,0.99,35.56,4.533696063919592
random,random,avoid_walls,exclude_walls,6,3,3,1,0.9,35.5,2.33238075793812
random,random,avoid_walls,include_walls,6,3,3,1,0.99,34.92,4.205900616990373
random,random,avoid_walls,include_walls,6,3,3,1,0.5,34.86,3.7844946822528365
random,random,avoid_walls,False,6,3,3,1,0.99,34.62,6.471908528401806
random,random,avoid_walls,exclude_walls,6,3,3,1,0.7,34.400000000000006,2.3306651411131547
random,random,random,exclude_walls,6,3,3,1,0.7,34.02,4.949100928451552
random,random,avoid_walls,include_walls,6,3,3,1,0.7,34.0,3.086745859315275
random,episodic_semantic,random,include_walls,6,0,6,1,0.99,32.89999999999999,8.043631020876083
random,random,random,include_walls,6,3,3,1,0.5,32.599999999999994,3.7989472225868064
random,random,random,False,6,3,3,1,0.9,32.56,3.024301572264248
random,random,avoid_walls,exclude_walls,6,3,3,1,0.5,32.52,3.164427278355438
random,random,avoid_walls,False,6,3,3,1,0.7,32.5,4.278317426278701
random,random,random,include_walls,6,3,3,1,0.9,31.340000000000003,3.3613092687225326
random,random,random,include_walls,6,3,3,1,0.7,30.820000000000004,2.611819289307743
random,random,random,exclude_walls,6,3,3,1,0.5,30.7,3.7878753939378726
random,random,avoid_walls,False,6,3,3,1,0.9,30.68,1.5249918032566612
random,random,random,include_walls,6,0,6,1,0.5,30.0,1.5556349186104055
random,random,random,False,6,3,3,1,0.7,29.939999999999998,2.6066069899392184
random,random,random,False,6,3,3,1,0.5,29.9,2.0562101059959796
random,random,avoid_walls,exclude_walls,6,0,6,1,0.9,29.82,2.94441844852256
random,random,random,exclude_walls,6,0,6,1,0.9,29.82,3.3629748735308733
random,random,random,exclude_walls,6,0,6,1,0.7,29.560000000000002,3.3850258492366057
random,random,random,exclude_walls,6,0,6,1,0.5,29.5,2.2405356502408074
random,random,random,exclude_walls,6,3,3,1,0.99,29.32,6.217845285949144
random,random,avoid_walls,include_walls,6,0,6,1,0.7,29.3,3.2180739581308564
random,random,random,exclude_walls,6,3,3,1,0.9,29.279999999999994,3.7418711896589936
random,random,avoid_walls,include_walls,6,0,6,1,0.9,29.04,1.82931681236466
random,random,random,False,6,0,6,1,0.5,28.840000000000003,3.395644268765502
random,random,random,False,6,3,3,1,0.99,28.82,3.2938731001664285
random,random,random,include_walls,6,0,6,1,0.7,28.660000000000004,3.5114669299311365
random,random,avoid_walls,include_walls,6,0,6,1,0.5,28.540000000000003,3.49204810963423
random,random,avoid_walls,False,6,0,6,1,0.99,28.28,4.319907406415098
random,random,avoid_walls,exclude_walls,6,0,6,1,0.5,28.119999999999997,3.04591529757477
random,random,random,False,6,0,6,1,0.9,28.079999999999995,5.7038232791698595
random,random,random,False,6,0,6,1,0.7,28.0,2.711457172813171
random,random,random,include_walls,6,0,6,1,0.9,27.6,3.866781607487032
random,random,avoid_walls,exclude_walls,6,0,6,1,0.7,27.52,1.133843022644669
random,random,avoid_walls,False,6,6,0,1,1.0,26.140000000000004,0.7552483035399685
random,random,avoid_walls,False,6,0,6,1,0.7,26.080000000000002,2.562342678097526
random,random,avoid_walls,False,6,0,6,1,0.5,25.7,2.353720459187964
random,random,random,include_walls,6,3,3,1,0.99,24.76,2.9438749973461853
random,random,avoid_walls,False,6,0,6,1,0.9,24.56,2.4409834083827766
random,random,random,False,6,6,0,1,1.0,24.18,3.8493635837629054
random,random,avoid_walls,include_walls,6,0,6,1,0.99,21.98,4.450348300976003
random,random,avoid_walls,exclude_walls,6,0,6,1,0.99,20.7,4.278784874237076
random,random,random,exclude_walls,6,0,6,1,0.99,19.84,5.990859704583309
random,random,random,False,6,0,6,1,0.99,18.6,3.7395186856064777
random,random,random,include_walls,6,0,6,1,0.99,15.780000000000001,2.5817823300967886
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.7,135.22,3.0746707140765532
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,134.68,6.842338781440155
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.5,131.28,5.137080883147549
semantic,semantic,avoid_walls,False,12,0,12,1,0.7,129.52,4.226771817829767
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.9,129.44,4.8060794833211045
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,128.48000000000002,3.8509219675293322
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,127.67999999999999,14.93417557148703
semantic,semantic,avoid_walls,False,12,0,12,1,0.9,124.52000000000001,9.208344042226047
semantic,semantic,avoid_walls,False,12,0,12,1,0.5,124.32000000000001,4.2742952635492975
semantic,semantic,random,exclude_walls,12,0,12,1,0.7,121.78,3.935174710225709
semantic,semantic,random,exclude_walls,12,0,12,1,0.9,121.55999999999999,10.643608410684786
