mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,random,random,False,48,0,48,1,0.5,113.88,20.08545742570978
random,random,random,False,48,48,0,1,1.0,110.2,9.672848598008757
semantic,semantic,avoid_walls,False,96,0,96,1,0.9,557.0,59.81254049110436
semantic,semantic,avoid_walls,exclude_walls,96,0,96,1,0.9,532.74,55.393270349384494
semantic,semantic,avoid_walls,include_walls,96,0,96,1,0.9,532.74,55.3932703493845
semantic,semantic,avoid_walls,exclude_walls,96,0,96,1,0.7,527.0799999999999,19.451827677624518
semantic,semantic,avoid_walls,include_walls,96,0,96,1,0.7,527.0799999999999,19.45182767762452
semantic,semantic,avoid_walls,False,96,0,96,1,0.99,516.5600000000001,34.84821946671021
semantic,semantic,avoid_walls,False,96,0,96,1,0.7,511.66,20.430428287238616
random,episodic_semantic,avoid_walls,include_walls,96,48,48,1,0.9,505.03999999999996,18.172022452110273
random,episodic_semantic,avoid_walls,include_walls,96,48,48,1,0.99,500.96000000000004,28.401309828949802
episodic,episodic,avoid_walls,False,96,96,0,1,1.0,499.46000000000004,27.812342583824172
random,episodic_semantic,avoid_walls,False,96,48,48,1,0.5,495.3,20.96921553134499
random,episodic_semantic,avoid_walls,exclude_walls,96,48,48,1,0.7,484.93999999999994,39.96066065519938
random,episodic_semantic,avoid_walls,include_walls,96,48,48,1,0.7,484.0,23.26946497021362
random,episodic_semantic,avoid_walls,False,96,48,48,1,0.7,479.93999999999994,61.7188982403283
random,episodic_semantic,avoid_walls,exclude_walls,96,48,48,1,0.99,478.98,29.494365563612316
semantic,semantic,avoid_walls,False,96,0,96,1,0.5,473.66,23.01526449989223
semantic,semantic,avoid_walls,exclude_walls,96,0,96,1,0.5,467.9,48.87915711220887
semantic,semantic,avoid_walls,include_walls,96,0,96,1,0.5,467.9,48.87915711220888
random,episodic_semantic,avoid_walls,False,96,48,48,1,0.99,465.7,29.100652913637514
random,episodic_semantic,avoid_walls,include_walls,96,48,48,1,0.5,461.38,19.003515464250288
random,episodic_semantic,avoid_walls,False,96,48,48,1,0.9,458.91999999999996,54.60250543702184
semantic,semantic,avoid_walls,exclude_walls,96,0,96,1,0.99,455.96000000000004,78.40317850699675
semantic,semantic,avoid_walls,include_walls,96,0,96,1,0.99,455.96000000000004,78.40317850699675
random,episodic_semantic,avoid_walls,exclude_walls,96,48,48,1,0.9,454.5400000000001,53.096387824408545
random,episodic_semantic,avoid_walls,exclude_walls,96,48,48,1,0.5,439.32,46.551708883777835
random,episodic_semantic,avoid_walls,False,96,0,96,1,0.9,403.84000000000003,45.73390864555534
random,random,avoid_walls,False,96,48,48,1,0.5,398.21999999999997,39.042715069523524
random,episodic_semantic,avoid_walls,False,96,0,96,1,0.7,388.36,67.15059493407338
random,random,avoid_walls,include_walls,96,48,48,1,0.99,385.5,21.07121258969213
random,random,avoid_walls,exclude_walls,96,48,48,1,0.99,376.96,25.383900409511543
random,random,avoid_walls,include_walls,96,48,48,1,0.7,376.88000000000005,26.13269216900548
random,random,avoid_walls,False,96,48,48,1,0.9,375.25999999999993,24.651377243472623
random,episodic_semantic,avoid_walls,include_walls,96,0,96,1,0.9,373.8,59.393063568063226
random,random,avoid_walls,False,96,48,48,1,0.7,372.74000000000007,40.32957227643259
random,episodic_semantic,avoid_walls,False,96,0,96,1,0.99,371.36,29.88555503918241
random,random,avoid_walls,exclude_walls,96,48,48,1,0.9,369.0,39.052221447697434
random,random,avoid_walls,include_walls,96,48,48,1,0.5,366.0,30.408551428833317
random,episodic_semantic,avoid_walls,exclude_walls,96,0,96,1,0.9,364.94,55.391284512998986
semantic,semantic,random,False,96,0,96,1,0.9,361.52000000000004,43.98415169126262
semantic,semantic,random,exclude_walls,96,0,96,1,0.9,360.66,48.332870802384576
semantic,semantic,random,include_walls,96,0,96,1,0.9,360.66,48.33287080238457
random,random,avoid_walls,False,96,48,48,1,0.99,358.4,9.384881459027604
