mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,random,random,False,2,0,2,1,0.99,56.720000000000006,18.06548089589646
random,random,avoid_walls,include_walls,2,0,2,1,0.5,56.620000000000005,6.654141567475101
random,random,random,include_walls,2,0,2,1,0.5,55.919999999999995,8.379116898575889
random,random,avoid_walls,False,2,0,2,1,0.7,55.279999999999994,7.89364301194322
random,random,avoid_walls,exclude_walls,2,0,2,1,0.7,55.06,6.091502277763669
random,random,avoid_walls,False,2,2,0,1,1.0,54.9,3.2954514106568147
random,random,avoid_walls,include_walls,2,0,2,1,0.7,54.720000000000006,6.016776545626403
random,random,avoid_walls,include_walls,2,0,2,1,0.99,53.9,8.48598845155943
random,random,avoid_walls,False,2,0,2,1,0.99,53.56,11.18348782804363
random,random,avoid_walls,include_walls,2,0,2,1,0.9,53.42,3.568417015989024
random,random,random,exclude_walls,2,0,2,1,0.9,53.4,9.73919914572035
random,random,random,include_walls,2,0,2,1,0.99,52.160000000000004,15.518711286701613
random,random,random,False,2,2,0,1,1.0,50.28000000000001,6.726187627475167
random,random,random,exclude_walls,2,0,2,1,0.7,48.72,6.176536246149617
random,random,random,exclude_walls,2,0,2,1,0.99,46.12,5.7150328083047786
random,random,avoid_walls,exclude_walls,2,0,2,1,0.99,45.9,5.282423686150136
random,random,random,False,2,0,2,1,0.7,45.26,4.857406715522183
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.7,373.38,17.73035814641091
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.9,371.34,36.19539197190714
semantic,semantic,avoid_walls,False,6,0,6,1,0.5,371.3,20.6835200099016
semantic,semantic,avoid_walls,False,6,0,6,1,0.7,370.46000000000004,28.415742115946916
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.7,369.12,22.274146448292914
semantic,semantic,avoid_walls,False,6,0,6,1,0.9,364.2,26.804999533669093
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.5,354.71999999999997,8.925782878829166
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,351.5,32.44490715042962
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.5,349.06000000000006,25.27461968062033
semantic,semantic,avoid_walls,False,6,0,6,1,0.99,331.74,30.15006467654755
semantic,semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,318.29999999999995,45.93399612487465
semantic,semantic,random,False,6,0,6,1,0.9,315.16,40.352080491593
semantic,semantic,random,False,6,0,6,1,0.5,307.15999999999997,41.81892394598407
