mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,random,False,6,0,6,1,0.9,404.1,46.89132115861101
random,episodic_semantic,random,include_walls,6,3,3,1,0.7,401.55999999999995,19.773173746265424
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.7,400.21999999999997,18.05828341786672
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.9,396.67999999999995,23.426941755167277
random,episodic_semantic,random,False,6,3,3,1,0.9,392.82,31.168086242180486
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.9,390.52,22.74496867441237
semantic,semantic,random,False,6,0,6,1,0.99,380.38,47.185141729150295
random,episodic_semantic,random,include_walls,6,3,3,1,0.9,380.34000000000003,9.310982762308168
random,episodic_semantic,random,include_walls,6,0,6,1,0.9,377.66,35.18196128700047
random,episodic_semantic,random,exclude_walls,6,3,3,1,0.99,377.46000000000004,41.836137489017794
random,episodic_semantic,avoid_walls,False,6,6,0,1,1.0,372.4,16.178133390474944
semantic,semantic,avoid_walls,include_walls,6,0,6,1,0.99,367.34000000000003,24.234735401897836
random,episodic_semantic,random,False,6,3,3,1,0.99,359.38,26.658612116912604
random,episodic_semantic,random,include_walls,6,3,3,1,0.99,358.36,22.315340015334748
random,episodic_semantic,random,False,6,6,0,1,1.0,354.56,22.150088035942442
semantic,semantic,random,False,6,0,6,1,0.9,351.32,33.803987930420284
semantic,semantic,random,include_walls,6,0,6,1,0.9,346.52,46.078776025411095
semantic,semantic,random,exclude_walls,6,0,6,1,0.9,337.68,22.936730368559505
random,episodic_semantic,random,exclude_walls,6,0,6,1,0.99,333.1,52.67473777817978
semantic,semantic,random,exclude_walls,6,0,6,1,0.99,331.52000000000004,31.936399296100987
random,episodic_semantic,avoid_walls,include_walls,6,0,6,1,0.99,322.12,48.06126923001515
random,episodic_semantic,avoid_walls,False,6,0,6,1,0.99,320.47999999999996,76.0557532340585
random,episodic_semantic,avoid_walls,exclude_walls,6,0,6,1,0.99,319.14,53.046605923470736
random,episodic_semantic,random,False,6,0,6,1,0.99,312.76,72.47216293170779
semantic,semantic,random,include_walls,6,0,6,1,0.99,307.46000000000004,21.560760654485264
random,episodic_semantic,random,include_walls,6,0,6,1,0.99,279.12,61.15480030218396
random,random,avoid_walls,exclude_walls,6,3,3,1,0.5,267.24,7.275328171292348
random,random,avoid_walls,False,6,3,3,1,0.7,259.56,9.15458355142385
random,random,avoid_walls,include_walls,6,3,3,1,0.7,258.7,7.526220831200733
random,random,avoid_walls,exclude_walls,6,3,3,1,0.7,257.74,12.255708873826933
random,random,avoid_walls,include_walls,6,3,3,1,0.5,256.34,8.988348012844188
random,random,avoid_walls,False,6,3,3,1,0.5,255.87999999999997,8.382219276540082
random,random,avoid_walls,False,6,3,3,1,0.9,247.6,11.048619823308245
